,YEAR,MONTH,DAY
11390,1942,3,8
11391,1942,3,9
11392,1942,3,10
11393,1942,3,11
11394,1942,3,12
11395,1942,3,13
11396,1942,3,14
11397,1942,3,15
11398,1942,3,16
11399,1942,3,17
11400,1942,3,18
11401,1942,3,19
11402,1942,3,20
11403,1942,3,21
11404,1942,3,22
11405,1942,3,23
11406,1942,3,24
11407,1942,3,25
11408,1942,3,26
11409,1942,3,27
11410,1942,3,28
11411,1942,3,29
11412,1942,3,30
11413,1942,3,31
11414,1942,4,1
11415,1942,4,2
11416,1942,4,3
11417,1942,4,4
11418,1942,4,5
11419,1942,4,6
11420,1942,4,7
11421,1942,4,8
11422,1942,4,9
11423,1942,4,10
11424,1942,4,11
11425,1942,4,12
11426,1942,4,13
11427,1942,4,14
11428,1942,4,15
11429,1942,4,16
11430,1942,4,17
11431,1942,4,18
11432,1942,4,19
11433,1942,4,20
11434,1942,4,21
11435,1942,4,22
11436,1942,4,23
11437,1942,4,24
11438,1942,4,25
11439,1942,4,26
11440,1942,4,27
11441,1942,4,28
11442,1942,4,29
11443,1942,4,30
11444,1942,5,1
11445,1942,5,2
11446,1942,5,3
11447,1942,5,4
11448,1942,5,5
11449,1942,5,6
11450,1942,5,7
11451,1942,5,8
11452,1942,5,9
11453,1942,5,10
11454,1942,5,11
11455,1942,5,12
11456,1942,5,13
11457,1942,5,14
11458,1942,5,15
11459,1942,5,16
11460,1942,5,17
11461,1942,5,18
11462,1942,5,19
11463,1942,5,20
11464,1942,5,21
11465,1942,5,22
11466,1942,5,23
11467,1942,5,24
11468,1942,5,25
11469,1942,5,26
11470,1942,5,27
11471,1942,5,28
11472,1942,5,29
11473,1942,5,30
11474,1942,5,31
11475,1942,6,1
11476,1942,6,2
11477,1942,6,3
11478,1942,6,4
11479,1942,6,5
11480,1942,6,6
11481,1942,6,7
11482,1942,6,8
11483,1942,6,9
11484,1942,6,10
11485,1942,6,11
11486,1942,6,12
11487,1942,6,13
11488,1942,6,14
11489,1942,6,15
11490,1942,6,16
11491,1942,6,17
11492,1942,6,18
11493,1942,6,19
11494,1942,6,20
11495,1942,6,21
11496,1942,6,22
11497,1942,6,23
11498,1942,6,24
11499,1942,6,25
11500,1942,6,26
11501,1942,6,27
11502,1942,6,28
11503,1942,6,29
11504,1942,6,30
11505,1942,7,1
11506,1942,7,2
11507,1942,7,3
11508,1942,7,4
11509,1942,7,5
11510,1942,7,6
11511,1942,7,7
11512,1942,7,8
11513,1942,7,9
11514,1942,7,10
11515,1942,7,11
11516,1942,7,12
11517,1942,7,13
11518,1942,7,14
11519,1942,7,15
11520,1942,7,16
11521,1942,7,17
11522,1942,7,18
11523,1942,7,19
11524,1942,7,20
11525,1942,7,21
11526,1942,7,22
11527,1942,7,23
11528,1942,7,24
11529,1942,7,25
11530,1942,7,26
11531,1942,7,27
11532,1942,7,28
11533,1942,7,29
11534,1942,7,30
11535,1942,7,31
11536,1942,8,1
11537,1942,8,2
11538,1942,8,3
11539,1942,8,4
11540,1942,8,5
11541,1942,8,6
11542,1942,8,7
11543,1942,8,8
11544,1942,8,9
11545,1942,8,10
11546,1942,8,11
11547,1942,8,12
11548,1942,8,13
11549,1942,8,14
11550,1942,8,15
11551,1942,8,16
11552,1942,8,17
11553,1942,8,18
11554,1942,8,19
11555,1942,8,20
11556,1942,8,21
11557,1942,8,22
11558,1942,8,23
11559,1942,8,24
11560,1942,8,25
11561,1942,8,26
11562,1942,8,27
11563,1942,8,28
11564,1942,8,29
11565,1942,8,30
11566,1942,8,31
11567,1942,9,1
11568,1942,9,2
11569,1942,9,3
11570,1942,9,4
11571,1942,9,5
11572,1942,9,6
11573,1942,9,7
11574,1942,9,8
11575,1942,9,9
11576,1942,9,10
11577,1942,9,11
11578,1942,9,12
11579,1942,9,13
11580,1942,9,14
11581,1942,9,15
11582,1942,9,16
11583,1942,9,17
11584,1942,9,18
11585,1942,9,19
11586,1942,9,20
11587,1942,9,21
11588,1942,9,22
11589,1942,9,23
11590,1942,9,24
11591,1942,9,25
11592,1942,9,26
11593,1942,9,27
11594,1942,9,28
11595,1942,9,29
11596,1942,9,30
11597,1942,10,1
11598,1942,10,2
11599,1942,10,3
11600,1942,10,4
11601,1942,10,5
11602,1942,10,6
11603,1942,10,7
11604,1942,10,8
11605,1942,10,9
11606,1942,10,10
11607,1942,10,11
11608,1942,10,12
11609,1942,10,13
11610,1942,10,14
11611,1942,10,15
11612,1942,10,16
11613,1942,10,17
11614,1942,10,18
11615,1942,10,19
11616,1942,10,20
11617,1942,10,21
11618,1942,10,22
11619,1942,10,23
11620,1942,10,24
11621,1942,10,25
11622,1942,10,26
11623,1942,10,27
11624,1942,10,28
11625,1942,10,29
11626,1942,10,30
11627,1942,10,31
11628,1942,11,1
11629,1942,11,2
11630,1942,11,3
11631,1942,11,4
11632,1942,11,5
11633,1942,11,6
11634,1942,11,7
11635,1942,11,8
11636,1942,11,9
11637,1942,11,10
11638,1942,11,11
11639,1942,11,12
11640,1942,11,13
11641,1942,11,14
11642,1942,11,15
11643,1942,11,16
11644,1942,11,17
11645,1942,11,18
11646,1942,11,19
11647,1942,11,20
11648,1942,11,21
11649,1942,11,22
11650,1942,11,23
11651,1942,11,24
11652,1942,11,25
11653,1942,11,26
11654,1942,11,27
11655,1942,11,28
11656,1942,11,29
11657,1942,11,30
11658,1942,12,1
11659,1942,12,2
11660,1942,12,3
11661,1942,12,4
11662,1942,12,5
11663,1942,12,6
11664,1942,12,7
11665,1942,12,8
11666,1942,12,9
11667,1942,12,10
11668,1942,12,11
11669,1942,12,12
11670,1942,12,13
11671,1942,12,14
11672,1942,12,15
11673,1942,12,16
11674,1942,12,17
11675,1942,12,18
11676,1942,12,19
11677,1942,12,20
11678,1942,12,21
11679,1942,12,22
11680,1942,12,23
11681,1942,12,24
11682,1942,12,25
11683,1942,12,26
11684,1942,12,27
11685,1942,12,28
11686,1942,12,29
11687,1942,12,30
11688,1942,12,31
11689,1943,1,1
11690,1943,1,2
11691,1943,1,3
11692,1943,1,4
11693,1943,1,5
11694,1943,1,6
11695,1943,1,7
11696,1943,1,8
11697,1943,1,9
11698,1943,1,10
11699,1943,1,11
11700,1943,1,12
11701,1943,1,13
11702,1943,1,14
11703,1943,1,15
11704,1943,1,16
11705,1943,1,17
11706,1943,1,18
11707,1943,1,19
11708,1943,1,20
11709,1943,1,21
11710,1943,1,22
11711,1943,1,23
11712,1943,1,24
11713,1943,1,25
11714,1943,1,26
11715,1943,1,27
11716,1943,1,28
11717,1943,1,29
11718,1943,1,30
11719,1943,1,31
11720,1943,2,1
11721,1943,2,2
11722,1943,2,3
11723,1943,2,4
11724,1943,2,5
11725,1943,2,6
11726,1943,2,7
11727,1943,2,8
11728,1943,2,9
11729,1943,2,10
11730,1943,2,11
11731,1943,2,12
11732,1943,2,13
11733,1943,2,14
11734,1943,2,15
11735,1943,2,16
11736,1943,2,17
11737,1943,2,18
11738,1943,2,19
11739,1943,2,20
11740,1943,2,21
11741,1943,2,22
11742,1943,2,23
11743,1943,2,24
11744,1943,2,25
11745,1943,2,26
11746,1943,2,27
11747,1943,2,28
11748,1943,3,1
11749,1943,3,2
11750,1943,3,3
11751,1943,3,4
11752,1943,3,5
11753,1943,3,6
11754,1943,3,7
11755,1943,3,8
11756,1943,3,9
11757,1943,3,10
11758,1943,3,11
11759,1943,3,12
11760,1943,3,13
11761,1943,3,14
11762,1943,3,15
11763,1943,3,16
11764,1943,3,17
11765,1943,3,18
11766,1943,3,19
11767,1943,3,20
11768,1943,3,21
11769,1943,3,22
11770,1943,3,23
11771,1943,3,24
11772,1943,3,25
11773,1943,3,26
11774,1943,3,27
11775,1943,3,28
11776,1943,3,29
11777,1943,3,30
11778,1943,3,31
11779,1943,4,1
11780,1943,4,2
11781,1943,4,3
11782,1943,4,4
11783,1943,4,5
11784,1943,4,6
11785,1943,4,7
11786,1943,4,8
11787,1943,4,9
11788,1943,4,10
11789,1943,4,11
11790,1943,4,12
11791,1943,4,13
11792,1943,4,14
11793,1943,4,15
11794,1943,4,16
11795,1943,4,17
11796,1943,4,18
11797,1943,4,19
11798,1943,4,20
11799,1943,4,21
11800,1943,4,22
11801,1943,4,23
11802,1943,4,24
11803,1943,4,25
11804,1943,4,26
11805,1943,4,27
11806,1943,4,28
11807,1943,4,29
11808,1943,4,30
11809,1943,5,1
11810,1943,5,2
11811,1943,5,3
11812,1943,5,4
11813,1943,5,5
11814,1943,5,6
11815,1943,5,7
11816,1943,5,8
11817,1943,5,9
11818,1943,5,10
11819,1943,5,11
11820,1943,5,12
11821,1943,5,13
11822,1943,5,14
11823,1943,5,15
11824,1943,5,16
11825,1943,5,17
11826,1943,5,18
11827,1943,5,19
11828,1943,5,20
11829,1943,5,21
11830,1943,5,22
11831,1943,5,23
11832,1943,5,24
11833,1943,5,25
11834,1943,5,26
11835,1943,5,27
11836,1943,5,28
11837,1943,5,29
11838,1943,5,30
11839,1943,5,31
11840,1943,6,1
11841,1943,6,2
11842,1943,6,3
11843,1943,6,4
11844,1943,6,5
11845,1943,6,6
11846,1943,6,7
11847,1943,6,8
11848,1943,6,9
11849,1943,6,10
11850,1943,6,11
11851,1943,6,12
11852,1943,6,13
11853,1943,6,14
11854,1943,6,15
11855,1943,6,16
11856,1943,6,17
11857,1943,6,18
11858,1943,6,19
11859,1943,6,20
11860,1943,6,21
11861,1943,6,22
11862,1943,6,23
11863,1943,6,24
11864,1943,6,25
11865,1943,6,26
11866,1943,6,27
11867,1943,6,28
11868,1943,6,29
11869,1943,6,30
11870,1943,7,1
11871,1943,7,2
11872,1943,7,3
11873,1943,7,4
11874,1943,7,5
11875,1943,7,6
11876,1943,7,7
11877,1943,7,8
11878,1943,7,9
11879,1943,7,10
11880,1943,7,11
11881,1943,7,12
11882,1943,7,13
11883,1943,7,14
11884,1943,7,15
11885,1943,7,16
11886,1943,7,17
11887,1943,7,18
11888,1943,7,19
11889,1943,7,20
11890,1943,7,21
11891,1943,7,22
11892,1943,7,23
11893,1943,7,24
11894,1943,7,25
11895,1943,7,26
11896,1943,7,27
11897,1943,7,28
11898,1943,7,29
11899,1943,7,30
11900,1943,7,31
11901,1943,8,1
11902,1943,8,2
11903,1943,8,3
11904,1943,8,4
11905,1943,8,5
11906,1943,8,6
11907,1943,8,7
11908,1943,8,8
11909,1943,8,9
11910,1943,8,10
11911,1943,8,11
11912,1943,8,12
11913,1943,8,13
11914,1943,8,14
11915,1943,8,15
11916,1943,8,16
11917,1943,8,17
11918,1943,8,18
11919,1943,8,19
11920,1943,8,20
11921,1943,8,21
11922,1943,8,22
11923,1943,8,23
11924,1943,8,24
11925,1943,8,25
11926,1943,8,26
11927,1943,8,27
11928,1943,8,28
11929,1943,8,29
11930,1943,8,30
11931,1943,8,31
11932,1943,9,1
11933,1943,9,2
11934,1943,9,3
11935,1943,9,4
11936,1943,9,5
11937,1943,9,6
11938,1943,9,7
11939,1943,9,8
11940,1943,9,9
11941,1943,9,10
11942,1943,9,11
11943,1943,9,12
11944,1943,9,13
11945,1943,9,14
11946,1943,9,15
11947,1943,9,16
11948,1943,9,17
11949,1943,9,18
11950,1943,9,19
11951,1943,9,20
11952,1943,9,21
11953,1943,9,22
11954,1943,9,23
11955,1943,9,24
11956,1943,9,25
11957,1943,9,26
11958,1943,9,27
11959,1943,9,28
11960,1943,9,29
11961,1943,9,30
11962,1943,10,1
11963,1943,10,2
11964,1943,10,3
11965,1943,10,4
11966,1943,10,5
11967,1943,10,6
11968,1943,10,7
11969,1943,10,8
11970,1943,10,9
11971,1943,10,10
11972,1943,10,11
11973,1943,10,12
11974,1943,10,13
11975,1943,10,14
11976,1943,10,15
11977,1943,10,16
11978,1943,10,17
11979,1943,10,18
11980,1943,10,19
11981,1943,10,20
11982,1943,10,21
11983,1943,10,22
11984,1943,10,23
11985,1943,10,24
11986,1943,10,25
11987,1943,10,26
11988,1943,10,27
11989,1943,10,28
11990,1943,10,29
11991,1943,10,30
11992,1943,10,31
11993,1943,11,1
11994,1943,11,2
11995,1943,11,3
11996,1943,11,4
11997,1943,11,5
11998,1943,11,6
11999,1943,11,7
12000,1943,11,8
12001,1943,11,9
12002,1943,11,10
12003,1943,11,11
12004,1943,11,12
12005,1943,11,13
12006,1943,11,14
12007,1943,11,15
12008,1943,11,16
12009,1943,11,17
12010,1943,11,18
12011,1943,11,19
12012,1943,11,20
12013,1943,11,21
12014,1943,11,22
12015,1943,11,23
12016,1943,11,24
12017,1943,11,25
12018,1943,11,26
12019,1943,11,27
12020,1943,11,28
12021,1943,11,29
12022,1943,11,30
12023,1943,12,1
12024,1943,12,2
12025,1943,12,3
12026,1943,12,4
12027,1943,12,5
12028,1943,12,6
12029,1943,12,7
12030,1943,12,8
12031,1943,12,9
12032,1943,12,10
12033,1943,12,11
12034,1943,12,12
12035,1943,12,13
12036,1943,12,14
12037,1943,12,15
12038,1943,12,16
12039,1943,12,17
12040,1943,12,18
12041,1943,12,19
12042,1943,12,20
12043,1943,12,21
12044,1943,12,22
12045,1943,12,23
12046,1943,12,24
12047,1943,12,25
12048,1943,12,26
12049,1943,12,27
12050,1943,12,28
12051,1943,12,29
12052,1943,12,30
12053,1943,12,31
12054,1944,1,1
12055,1944,1,2
12056,1944,1,3
12057,1944,1,4
12058,1944,1,5
12059,1944,1,6
12060,1944,1,7
12061,1944,1,8
12062,1944,1,9
12063,1944,1,10
12064,1944,1,11
12065,1944,1,12
12066,1944,1,13
12067,1944,1,14
12068,1944,1,15
12069,1944,1,16
12070,1944,1,17
12071,1944,1,18
12072,1944,1,19
12073,1944,1,20
12074,1944,1,21
12075,1944,1,22
12076,1944,1,23
12077,1944,1,24
12078,1944,1,25
12079,1944,1,26
12080,1944,1,27
12081,1944,1,28
12082,1944,1,29
12083,1944,1,30
12084,1944,1,31
12085,1944,2,1
12086,1944,2,2
12087,1944,2,3
12088,1944,2,4
12089,1944,2,5
12090,1944,2,6
12091,1944,2,7
12092,1944,2,8
12093,1944,2,9
12094,1944,2,10
12095,1944,2,11
12096,1944,2,12
12097,1944,2,13
12098,1944,2,14
12099,1944,2,15
12100,1944,2,16
12101,1944,2,17
12102,1944,2,18
12103,1944,2,19
12104,1944,2,20
12105,1944,2,21
12106,1944,2,22
12107,1944,2,23
12108,1944,2,24
12109,1944,2,25
12110,1944,2,26
12111,1944,2,27
12112,1944,2,28
12113,1944,2,29
12114,1944,3,1
12115,1944,3,2
12116,1944,3,3
12117,1944,3,4
12118,1944,3,5
12119,1944,3,6
12120,1944,3,7
12121,1944,3,8
12122,1944,3,9
12123,1944,3,10
12124,1944,3,11
12125,1944,3,12
12126,1944,3,13
12127,1944,3,14
12128,1944,3,15
12129,1944,3,16
12130,1944,3,17
12131,1944,3,18
12132,1944,3,19
12133,1944,3,20
12134,1944,3,21
12135,1944,3,22
12136,1944,3,23
12137,1944,3,24
12138,1944,3,25
12139,1944,3,26
12140,1944,3,27
12141,1944,3,28
12142,1944,3,29
12143,1944,3,30
12144,1944,3,31
12145,1944,4,1
12146,1944,4,2
12147,1944,4,3
12148,1944,4,4
12149,1944,4,5
12150,1944,4,6
12151,1944,4,7
12152,1944,4,8
12153,1944,4,9
12154,1944,4,10
12155,1944,4,11
12156,1944,4,12
12157,1944,4,13
12158,1944,4,14
12159,1944,4,15
12160,1944,4,16
12161,1944,4,17
12162,1944,4,18
12163,1944,4,19
12164,1944,4,20
12165,1944,4,21
12166,1944,4,22
12167,1944,4,23
12168,1944,4,24
12169,1944,4,25
12170,1944,4,26
12171,1944,4,27
12172,1944,4,28
12173,1944,4,29
12174,1944,4,30
12175,1944,5,1
12176,1944,5,2
12177,1944,5,3
12178,1944,5,4
12179,1944,5,5
12180,1944,5,6
12181,1944,5,7
12182,1944,5,8
12183,1944,5,9
12184,1944,5,10
12185,1944,5,11
12186,1944,5,12
12187,1944,5,13
12188,1944,5,14
12189,1944,5,15
12190,1944,5,16
12191,1944,5,17
12192,1944,5,18
12193,1944,5,19
12194,1944,5,20
12195,1944,5,21
12196,1944,5,22
12197,1944,5,23
12198,1944,5,24
12199,1944,5,25
12200,1944,5,26
12201,1944,5,27
12202,1944,5,28
12203,1944,5,29
12204,1944,5,30
12205,1944,5,31
12206,1944,6,1
12207,1944,6,2
12208,1944,6,3
12209,1944,6,4
12210,1944,6,5
12211,1944,6,6
12212,1944,6,7
12213,1944,6,8
12214,1944,6,9
12215,1944,6,10
12216,1944,6,11
12217,1944,6,12
12218,1944,6,13
12219,1944,6,14
12220,1944,6,15
12221,1944,6,16
12222,1944,6,17
12223,1944,6,18
12224,1944,6,19
12225,1944,6,20
12226,1944,6,21
12227,1944,6,22
12228,1944,6,23
12229,1944,6,24
12230,1944,6,25
12231,1944,6,26
12232,1944,6,27
12233,1944,6,28
12234,1944,6,29
12235,1944,6,30
12236,1944,7,1
12237,1944,7,2
12238,1944,7,3
12239,1944,7,4
12240,1944,7,5
12241,1944,7,6
12242,1944,7,7
12243,1944,7,8
12244,1944,7,9
12245,1944,7,10
12246,1944,7,11
12247,1944,7,12
12248,1944,7,13
12249,1944,7,14
12250,1944,7,15
12251,1944,7,16
12252,1944,7,17
12253,1944,7,18
12254,1944,7,19
12255,1944,7,20
12256,1944,7,21
12257,1944,7,22
12258,1944,7,23
12259,1944,7,24
12260,1944,7,25
12261,1944,7,26
12262,1944,7,27
12263,1944,7,28
12264,1944,7,29
12265,1944,7,30
12266,1944,7,31
12267,1944,8,1
12268,1944,8,2
12269,1944,8,3
12270,1944,8,4
12271,1944,8,5
12272,1944,8,6
12273,1944,8,7
12274,1944,8,8
12275,1944,8,9
12276,1944,8,10
12277,1944,8,11
12278,1944,8,12
12279,1944,8,13
12280,1944,8,14
12281,1944,8,15
12282,1944,8,16
12283,1944,8,17
12284,1944,8,18
12285,1944,8,19
12286,1944,8,20
12287,1944,8,21
12288,1944,8,22
12289,1944,8,23
12290,1944,8,24
12291,1944,8,25
12292,1944,8,26
12293,1944,8,27
12294,1944,8,28
12295,1944,8,29
12296,1944,8,30
12297,1944,8,31
12298,1944,9,1
12299,1944,9,2
12300,1944,9,3
12301,1944,9,4
12302,1944,9,5
12303,1944,9,6
12304,1944,9,7
12305,1944,9,8
12306,1944,9,9
12307,1944,9,10
12308,1944,9,11
12309,1944,9,12
12310,1944,9,13
12311,1944,9,14
12312,1944,9,15
12313,1944,9,16
12314,1944,9,17
12315,1944,9,18
12316,1944,9,19
12317,1944,9,20
12318,1944,9,21
12319,1944,9,22
12320,1944,9,23
12321,1944,9,24
12322,1944,9,25
12323,1944,9,26
12324,1944,9,27
12325,1944,9,28
12326,1944,9,29
12327,1944,9,30
12328,1944,10,1
12329,1944,10,2
12330,1944,10,3
12331,1944,10,4
12332,1944,10,5
12333,1944,10,6
12334,1944,10,7
12335,1944,10,8
12336,1944,10,9
12337,1944,10,10
12338,1944,10,11
12339,1944,10,12
12340,1944,10,13
12341,1944,10,14
12342,1944,10,15
12343,1944,10,16
12344,1944,10,17
12345,1944,10,18
12346,1944,10,19
12347,1944,10,20
12348,1944,10,21
12349,1944,10,22
12350,1944,10,23
12351,1944,10,24
12352,1944,10,25
12353,1944,10,26
12354,1944,10,27
12355,1944,10,28
12356,1944,10,29
12357,1944,10,30
12358,1944,10,31
12359,1944,11,1
12360,1944,11,2
12361,1944,11,3
12362,1944,11,4
12363,1944,11,5
12364,1944,11,6
12365,1944,11,7
12366,1944,11,8
12367,1944,11,9
12368,1944,11,10
12369,1944,11,11
12370,1944,11,12
12371,1944,11,13
12372,1944,11,14
12373,1944,11,15
12374,1944,11,16
12375,1944,11,17
12376,1944,11,18
12377,1944,11,19
12378,1944,11,20
12379,1944,11,21
12380,1944,11,22
12381,1944,11,23
12382,1944,11,24
12383,1944,11,25
12384,1944,11,26
12385,1944,11,27
12386,1944,11,28
12387,1944,11,29
12388,1944,11,30
12389,1944,12,1
12390,1944,12,2
12391,1944,12,3
12392,1944,12,4
12393,1944,12,5
12394,1944,12,6
12395,1944,12,7
12396,1944,12,8
12397,1944,12,9
12398,1944,12,10
12399,1944,12,11
12400,1944,12,12
12401,1944,12,13
12402,1944,12,14
12403,1944,12,15
12404,1944,12,16
12405,1944,12,17
12406,1944,12,18
12407,1944,12,19
12408,1944,12,20
12409,1944,12,21
12410,1944,12,22
12411,1944,12,23
12412,1944,12,24
12413,1944,12,25
12414,1944,12,26
12415,1944,12,27
12416,1944,12,28
12417,1944,12,29
12418,1944,12,30
12419,1944,12,31
12420,1945,1,1
12421,1945,1,2
12422,1945,1,3
12423,1945,1,4
12424,1945,1,5
12425,1945,1,6
12426,1945,1,7
12427,1945,1,8
12428,1945,1,9
12429,1945,1,10
12430,1945,1,11
12431,1945,1,12
12432,1945,1,13
12433,1945,1,14
12434,1945,1,15
12435,1945,1,16
12436,1945,1,17
12437,1945,1,18
12438,1945,1,19
12439,1945,1,20
12440,1945,1,21
12441,1945,1,22
12442,1945,1,23
12443,1945,1,24
12444,1945,1,25
12445,1945,1,26
12446,1945,1,27
12447,1945,1,28
12448,1945,1,29
12449,1945,1,30
12450,1945,1,31
12451,1945,2,1
12452,1945,2,2
12453,1945,2,3
12454,1945,2,4
12455,1945,2,5
12456,1945,2,6
12457,1945,2,7
12458,1945,2,8
12459,1945,2,9
12460,1945,2,10
12461,1945,2,11
12462,1945,2,12
12463,1945,2,13
12464,1945,2,14
12465,1945,2,15
12466,1945,2,16
12467,1945,2,17
12468,1945,2,18
12469,1945,2,19
12470,1945,2,20
12471,1945,2,21
12472,1945,2,22
12473,1945,2,23
12474,1945,2,24
12475,1945,2,25
12476,1945,2,26
12477,1945,2,27
12478,1945,2,28
12479,1945,3,1
12480,1945,3,2
12481,1945,3,3
12482,1945,3,4
12483,1945,3,5
12484,1945,3,6
12485,1945,3,7
12486,1945,3,8
12487,1945,3,9
12488,1945,3,10
12489,1945,3,11
12490,1945,3,12
12491,1945,3,13
12492,1945,3,14
12493,1945,3,15
12494,1945,3,16
12495,1945,3,17
12496,1945,3,18
12497,1945,3,19
12498,1945,3,20
12499,1945,3,21
12500,1945,3,22
12501,1945,3,23
12502,1945,3,24
12503,1945,3,25
12504,1945,3,26
12505,1945,3,27
12506,1945,3,28
12507,1945,3,29
12508,1945,3,30
12509,1945,3,31
12510,1945,4,1
12511,1945,4,2
12512,1945,4,3
12513,1945,4,4
12514,1945,4,5
12515,1945,4,6
12516,1945,4,7
12517,1945,4,8
12518,1945,4,9
12519,1945,4,10
12520,1945,4,11
12521,1945,4,12
12522,1945,4,13
12523,1945,4,14
12524,1945,4,15
12525,1945,4,16
12526,1945,4,17
12527,1945,4,18
12528,1945,4,19
12529,1945,4,20
12530,1945,4,21
12531,1945,4,22
12532,1945,4,23
12533,1945,4,24
12534,1945,4,25
12535,1945,4,26
12536,1945,4,27
12537,1945,4,28
12538,1945,4,29
12539,1945,4,30
12540,1945,5,1
12541,1945,5,2
12542,1945,5,3
12543,1945,5,4
12544,1945,5,5
12545,1945,5,6
12546,1945,5,7
12547,1945,5,8
12548,1945,5,9
12549,1945,5,10
12550,1945,5,11
12551,1945,5,12
12552,1945,5,13
12553,1945,5,14
12554,1945,5,15
12555,1945,5,16
12556,1945,5,17
12557,1945,5,18
12558,1945,5,19
12559,1945,5,20
12560,1945,5,21
12561,1945,5,22
12562,1945,5,23
12563,1945,5,24
12564,1945,5,25
12565,1945,5,26
12566,1945,5,27
12567,1945,5,28
12568,1945,5,29
12569,1945,5,30
12570,1945,5,31
12571,1945,6,1
12572,1945,6,2
12573,1945,6,3
12574,1945,6,4
12575,1945,6,5
12576,1945,6,6
12577,1945,6,7
12578,1945,6,8
12579,1945,6,9
12580,1945,6,10
12581,1945,6,11
12582,1945,6,12
12583,1945,6,13
12584,1945,6,14
12585,1945,6,15
12586,1945,6,16
12587,1945,6,17
12588,1945,6,18
12589,1945,6,19
12590,1945,6,20
12591,1945,6,21
12592,1945,6,22
12593,1945,6,23
12594,1945,6,24
12595,1945,6,25
12596,1945,6,26
12597,1945,6,27
12598,1945,6,28
12599,1945,6,29
12600,1945,6,30
12601,1945,7,1
12602,1945,7,2
12603,1945,7,3
12604,1945,7,4
12605,1945,7,5
12606,1945,7,6
12607,1945,7,7
12608,1945,7,8
12609,1945,7,9
12610,1945,7,10
12611,1945,7,11
12612,1945,7,12
12613,1945,7,13
12614,1945,7,14
12615,1945,7,15
12616,1945,7,16
12617,1945,7,17
12618,1945,7,18
12619,1945,7,19
12620,1945,7,20
12621,1945,7,21
12622,1945,7,22
12623,1945,7,23
12624,1945,7,24
12625,1945,7,25
12626,1945,7,26
12627,1945,7,27
12628,1945,7,28
12629,1945,7,29
12630,1945,7,30
12631,1945,7,31
12632,1945,8,1
12633,1945,8,2
12634,1945,8,3
12635,1945,8,4
12636,1945,8,5
12637,1945,8,6
12638,1945,8,7
12639,1945,8,8
12640,1945,8,9
12641,1945,8,10
12642,1945,8,11
12643,1945,8,12
12644,1945,8,13
12645,1945,8,14
12646,1945,8,15
12647,1945,8,16
12648,1945,8,17
12649,1945,8,18
12650,1945,8,19
12651,1945,8,20
12652,1945,8,21
12653,1945,8,22
12654,1945,8,23
12655,1945,8,24
12656,1945,8,25
12657,1945,8,26
12658,1945,8,27
12659,1945,8,28
12660,1945,8,29
12661,1945,8,30
12662,1945,8,31
12663,1945,9,1
12664,1945,9,2
12665,1945,9,3
12666,1945,9,4
12667,1945,9,5
12668,1945,9,6
12669,1945,9,7
12670,1945,9,8
12671,1945,9,9
12672,1945,9,10
12673,1945,9,11
12674,1945,9,12
12675,1945,9,13
12676,1945,9,14
12677,1945,9,15
12678,1945,9,16
12679,1945,9,17
12680,1945,9,18
12681,1945,9,19
12682,1945,9,20
12683,1945,9,21
12684,1945,9,22
12685,1945,9,23
12686,1945,9,24
12687,1945,9,25
12688,1945,9,26
12689,1945,9,27
12690,1945,9,28
12691,1945,9,29
12692,1945,9,30
12693,1945,10,1
12694,1945,10,2
12695,1945,10,3
12696,1945,10,4
12697,1945,10,5
12698,1945,10,6
12699,1945,10,7
12700,1945,10,8
12701,1945,10,9
12702,1945,10,10
12703,1945,10,11
12704,1945,10,12
12705,1945,10,13
12706,1945,10,14
12707,1945,10,15
12708,1945,10,16
12709,1945,10,17
12710,1945,10,18
12711,1945,10,19
12712,1945,10,20
12713,1945,10,21
12714,1945,10,22
12715,1945,10,23
12716,1945,10,24
12717,1945,10,25
12718,1945,10,26
12719,1945,10,27
12720,1945,10,28
12721,1945,10,29
12722,1945,10,30
12723,1945,10,31
12724,1945,11,1
12725,1945,11,2
12726,1945,11,3
12727,1945,11,4
12728,1945,11,5
12729,1945,11,6
12730,1945,11,7
12731,1945,11,8
12732,1945,11,9
12733,1945,11,10
12734,1945,11,11
12735,1945,11,12
12736,1945,11,13
12737,1945,11,14
12738,1945,11,15
12739,1945,11,16
12740,1945,11,17
12741,1945,11,18
12742,1945,11,19
12743,1945,11,20
12744,1945,11,21
12745,1945,11,22
12746,1945,11,23
12747,1945,11,24
12748,1945,11,25
12749,1945,11,26
12750,1945,11,27
12751,1945,11,28
12752,1945,11,29
12753,1945,11,30
12754,1945,12,1
12755,1945,12,2
12756,1945,12,3
12757,1945,12,4
12758,1945,12,5
12759,1945,12,6
12760,1945,12,7
12761,1945,12,8
12762,1945,12,9
12763,1945,12,10
12764,1945,12,11
12765,1945,12,12
12766,1945,12,13
12767,1945,12,14
12768,1945,12,15
12769,1945,12,16
12770,1945,12,17
12771,1945,12,18
12772,1945,12,19
12773,1945,12,20
12774,1945,12,21
12775,1945,12,22
12776,1945,12,23
12777,1945,12,24
12778,1945,12,25
12779,1945,12,26
12780,1945,12,27
12781,1945,12,28
12782,1945,12,29
12783,1945,12,30
12784,1945,12,31
12785,1946,1,1
12786,1946,1,2
12787,1946,1,3
